,phrase,label,sentiment,subjectivity,language,count
Arbeitsrechtsexperte Daniel Hammes,Arbeitsrechtsexperte Daniel Hammes,PER,0.0,0.0,de,1
Andreas Wilkens.,Andreas Wilkens.,PER,0.0,0.0,de,1
Andrzej Duda.,Andrzej Duda.,PER,0.0,0.0,de,1
Generation Z: Netto Null,Generation Z: Netto Null,PER,0.0,0.0,de,1
Alischer Usmanow,Alischer Usmanow,PER,0.0,0.0,de,1
Matthias Brandt.,Matthias Brandt.,PER,0.0,0.0,de,1
Braucht Friedrich Merz,Braucht Friedrich Merz,PER,0.0,0.0,de,1
Gas,Gas,PER,0.0,0.0,de,1
Ritas Gas-Sparplan,Ritas Gas-Sparplan,PER,0.0,0.0,de,1
Rita,Rita,PER,0.0,0.0,de,1
Rita Falk,Rita Falk,PER,-0.15000000000000002,0.0,de,1
Ukraine-Pipelines.,Ukraine-Pipelines.,PER,-1.0,0.0,de,1
Pipeline-Lecks,Pipeline-Lecks,PER,-0.7,0.0,de,1
Nord-Stream-Lecks: Putin,Nord-Stream-Lecks: Putin,PER,0.0,0.0,de,1
Wirtschaftsminister,Wirtschaftsminister,PER,-0.7,0.0,de,1
Siemens-Energy-Chef Christian Bruch.,Siemens-Energy-Chef Christian Bruch.,PER,0.0,0.0,de,1
Katharina Heinke,Katharina Heinke,PER,-0.7,0.0,de,1
Sauna-Betreiber,Sauna-Betreiber,PER,-1.0,0.0,de,1
Ulrich Lilie,Ulrich Lilie,PER,0.0,0.0,de,1
Unionsfraktiosvize Jens,Unionsfraktiosvize Jens,PER,0.0,0.0,de,1
Bernd Riegert,Bernd Riegert,PER,0.0,0.0,de,1
Moritz Schularick: „Wir müssen zur Not,Moritz Schularick: „Wir müssen zur Not,PER,0.0,0.0,de,1
Moritz Schularick.,Moritz Schularick.,PER,0.7,0.0,de,1
Andreas Lenz:,Andreas Lenz:,PER,0.0,0.0,de,1
Andreas Lenz,Andreas Lenz,PER,0.0,0.0,de,1
Verflüssigtes Erdgas,Verflüssigtes Erdgas,PER,0.0,0.0,de,1
Ista,Ista,PER,0.0,0.0,de,1
Herman Haluschtschenko,Herman Haluschtschenko,PER,0.7,0.0,de,1
"Gewessler, Habeck","Gewessler, Habeck",PER,0.0,0.0,de,1
Esken,Esken,PER,0.0,0.0,de,1
Jörg Quoos,Jörg Quoos,PER,-0.7,0.0,de-DE,1
video Dailymotion.,video Dailymotion.,PER,0.0,0.0,en,1
Andersson,Andersson,PER,0.0,0.0,de,1
Magdalena Andersson,Magdalena Andersson,PER,0.0,0.0,de,1
Freizeitbetriebe,Freizeitbetriebe,PER,0.0,0.0,de,1
Zufallsgewinne,Zufallsgewinne,PER,0.0,0.0,de,1
Robert Habeck: »Die einzige Wahrheit,Robert Habeck: »Die einzige Wahrheit,PER,0.0,0.0,de,1
"Gasprom,","Gasprom,",PER,0.0,0.0,de,1
Regen-Wiesn,Regen-Wiesn,PER,0.0,0.0,de,1
… Möglichst,… Möglichst,PER,0.0,0.0,de,1
Gaspreisbremse:,Gaspreisbremse:,PER,0.0,0.0,de,1
Vera Wolfskämpf.</em,Vera Wolfskämpf.</em,PER,0.3333333333333333,0.6666666666666666,de,1
Salam Aldeen,Salam Aldeen,PER,0.0,0.0,de,1
"Veronika Grimm,","Veronika Grimm,",PER,0.7,0.0,de,1
Russlan…,Russlan…,PER,0.0,0.0,de,1
A. Höber,A. Höber,PER,0.0,1.0,de,1
Strompreis,Strompreis,PER,0.0,0.0,de,1
"Olaf Scholz' ""Doppelwumms"" reißt","Olaf Scholz' ""Doppelwumms"" reißt",PER,0.0,0.0,de,1
Werneke,Werneke,PER,0.15000000000000002,0.0,de,1
Martin Polansky.</em,Martin Polansky.</em,PER,0.0,0.0,de,1
Andrea Sawatzki,Andrea Sawatzki,PER,0.0,0.0,de-DE,1
Katja Mast,Katja Mast,PER,0.0,0.0,de,1
Tino Chrupalla,Tino Chrupalla,PER,0.0,0.0,de,1
Paus,Paus,PER,0.0,0.0,de,1
Kadyrow,Kadyrow,PER,0.0,0.0,de,1
Strommangels,Strommangels,PER,1.0,0.0,de,1
Ramelow,Ramelow,PER,0.0,0.0,de,1
Schwedens Marinechefin,Schwedens Marinechefin,PER,0.0,0.0,de,1
Jan Woitas/dpa-Zentralbild/dpa,Jan Woitas/dpa-Zentralbild/dpa,PER,0.0,0.0,de,1
Jörg Bober,Jörg Bober,PER,1.0,0.0,de,1
Kim Kardashin,Kim Kardashin,PER,0.0,0.0,de,1
Kim Kardashian,Kim Kardashian,PER,-1.0,0.0,de,1
Kim Kardashinan,Kim Kardashinan,PER,-1.0,0.0,de,1
Thierry Meyssan.,Thierry Meyssan.,PER,0.0,0.0,de,1
Ewa Skoog Haslum,Ewa Skoog Haslum,PER,0.0,0.0,de,1
Wortfilter,Wortfilter,PER,-0.7,0.0,de,1
Helios-Chef Möller: Eine,Helios-Chef Möller: Eine,PER,0.0,0.0,de,1
Helios-Chef Robert Möller,Helios-Chef Robert Möller,PER,0.0,0.0,de,1
"Detlev Landmesser, tage…","Detlev Landmesser, tage…",PER,0.0,0.0,de,1
lOOelklu plup,lOOelklu plup,PER,0.0,0.0,de,1
Tiktok: Wortfilter,Tiktok: Wortfilter,PER,0.0,0.0,de,1
Tiktok,Tiktok,PER,-0.7,0.0,de,1
Walter Steinmeier,Walter Steinmeier,PER,0.0,0.0,de,1
Göring-Eckardt,Göring-Eckardt,PER,-0.7,0.0,de,1
Plasberg,Plasberg,PER,0.0,0.0,de,1
Hart,Hart,PER,1.0,0.0,de,1
Jessy Wellmers,Jessy Wellmers,PER,0.0,0.0,de,1
Sören P…,Sören P…,PER,0.0,0.0,de,1
Gabor Steinga…,Gabor Steinga…,PER,0.0,0.0,de,1
Hokchi,Hokchi,PER,0.0,0.0,de,1
Jobabbau,Jobabbau,PER,-0.7,0.0,de,1
"Kira Kramer,","Kira Kramer,",PER,0.0,0.0,de,1
Ina Lockhart,Ina Lockhart,PER,0.0,0.0,de,1
Oliver Schlömer,Oliver Schlömer,PER,0.0,0.0,de,1
Verivox,Verivox,PER,0.0,1.0,de,1
Ifo-Präsident Clemens Fuest,Ifo-Präsident Clemens Fuest,PER,0.0,0.0,de,1
Andrea Beer.</em,Andrea Beer.</em,PER,0.0,0.0,de,1
jÃ¤hrlich,jÃ¤hrlich,PER,0.2333333333333333,0.6,de,1
Macrons,Macrons,PER,0.0,0.0,de,1
Ernst,Ernst,PER,0.0,0.0,de,1
Puttle,Puttle,PER,0.0,0.0,de,1
Henry Maske.,Henry Maske.,PER,0.0,0.0,de,1
Jair Lapid,Jair Lapid,PER,0.0,0.0,de,1
Martin KrengelDer,Martin KrengelDer,PER,0.0,1.0,de,1
nan Israels,nan Israels,PER,0.0,0.0,de,1
Julia,Julia,PER,0.0,0.0,de,1
Julia.,Julia.,PER,0.0,0.0,de,1
Dossier,Dossier,PER,0.0,0.0,de,1
"Saskia Esken,","Saskia Esken,",PER,0.0,0.0,de,1
Grünen-Sicherheitsexperte Konstantin von Notz,Grünen-Sicherheitsexperte Konstantin von Notz,PER,1.0,0.0,de,1
FOCUS-online-Autor Christo,FOCUS-online-Autor Christo,PER,0.0,0.0,de,1
Eastmed,Eastmed,PER,1.0,0.0,de,1
Alexandra Sdoukou,Alexandra Sdoukou,PER,0.7,0.0,de,1
Isabella,Isabella,PER,0.0,0.0,de,1
Biozid-Verzicht,Biozid-Verzicht,PER,0.0,0.0,de,1
Denys Schmyhal,Denys Schmyhal,PER,0.7,0.0,de,1
Stremoussow,Stremoussow,PER,0.7,0.0,de,1
"Cherson, Kirill Stremoussow,","Cherson, Kirill Stremoussow,",PER,0.0,0.0,de,1
Kreml,Kreml,PER,0.0,0.0,de,1
Peter Andr…,Peter Andr…,PER,0.0,0.0,de,1
peuu tlupel el lku,peuu tlupel el lku,PER,0.0,0.0,de,1
Christian Feld.</em,Christian Feld.</em,PER,-0.7,0.0,de,1
Olaf Lies,Olaf Lies,PER,-1.0,0.0,de,1
Chinageschäft,Chinageschäft,PER,1.0,0.0,de,1
Umaro Sissoco Embaló,Umaro Sissoco Embaló,PER,0.0,0.0,de,1
Verena Schälter.</em,Verena Schälter.</em,PER,0.0,0.0,,1
Haseloff,Haseloff,PER,0.0,0.0,de,1
Energiekrise: Kalte Nächte: Weshalb Sie,Energiekrise: Kalte Nächte: Weshalb Sie,PER,0.0,0.0,de,1
"Russland,","Russland,",PER,1.0,0.0,de,1
Alastair Grant/AP,Alastair Grant/AP,PER,0.0,1.0,de,1
Kräftig,Kräftig,PER,0.0,0.0,de,1
Ökostrom-Ausbau,Ökostrom-Ausbau,PER,0.0,0.0,de,1
Kyriakos Mitsotakis,Kyriakos Mitsotakis,PER,0.0,0.0,de,1
Christine Lagarde,Christine Lagarde,PER,0.85,0.0,de,1
Hauptrefinanâ€¦,Hauptrefinanâ€¦,PER,0.0,0.0,de,1
"Markus Söder,","Markus Söder,",PER,0.0,0.0,de,1
Frank-Walter Steinmeier.,Frank-Walter Steinmeier.,PER,0.0,0.0,de,1
Geliebt,Geliebt,PER,1.0,0.0,de,1
"Autofreie Sonntage, strengere Tempolimits,","Autofreie Sonntage, strengere Tempolimits,",PER,0.0,0.0,de,1
Lässt Putin,Lässt Putin,PER,0.0,0.0,de,1
Beweisbilder,Beweisbilder,PER,-1.0,0.0,de,1
Energieterror,Energieterror,PER,-1.0,0.0,de,1
Denkmäler,Denkmäler,PER,0.0,0.0,de,1
Materials,Materials,PER,1.0,0.0,de,1
Steigen,Steigen,PER,0.0,0.0,de,1
Sohn von Putin-Vertrautem,Sohn von Putin-Vertrautem,PER,0.7,0.0,de,1
Wladimir Putin.,Wladimir Putin.,PER,0.0,0.0,de,1
Oleksii Hromov,Oleksii Hromov,PER,-1.0,0.0,de,1
Kremls,Kremls,PER,-1.0,0.0,de,1
Estnischer Außenminister,Estnischer Außenminister,PER,0.0,0.0,de,1
Gestern,Gestern,PER,0.0,0.0,de,1
Urmas Reinsalu,Urmas Reinsalu,PER,0.0,0.0,de,1
Pawel Tschikow.,Pawel Tschikow.,PER,0.0,0.0,de,1
Getreideabkommens.,Getreideabkommens.,PER,0.7,0.0,de,1
Ukraine: Selenskyj,Ukraine: Selenskyj,PER,-1.0,0.0,de,1
Wolfgang…,Wolfgang…,PER,0.0,0.0,de,1
Alfons Schuhbeck.,Alfons Schuhbeck.,PER,-0.7,0.0,de,1
Wepa,Wepa,PER,0.0,1.0,de,1
Wepa-Chef Martin Krengel,Wepa-Chef Martin Krengel,PER,0.7,0.0,de,1
Post,Post,PER,0.0,0.0,de,1
Energiekonzerne,Energiekonzerne,PER,-1.0,0.0,de,1
"Holger Dyroff,","Holger Dyroff,",PER,0.7,0.0,de,1
Fernwärme-Deal,Fernwärme-Deal,PER,0.0,0.0,de,1
Gespäche,Gespäche,PER,0.0,0.0,de,1
Explodierende,Explodierende,PER,0.0,0.0,de,1
Kurt Baumgartner,Kurt Baumgartner,PER,0.0,0.0,de,1
Wladimir P…,Wladimir P…,PER,0.0,0.0,de,1
Sigfried RusswurmRobert Habeck,Sigfried RusswurmRobert Habeck,PER,0.0,0.0,de,1
Sigfried Russwurm,Sigfried Russwurm,PER,0.0,0.0,de,1
Energiekrise: Habeck,Energiekrise: Habeck,PER,0.7,0.0,de,1
Wladimir Puti…,Wladimir Puti…,PER,0.0,0.0,de,1
Marcel Proust.,Marcel Proust.,PER,0.15000000000000002,0.0,de,1
Rohstoff-Abhängigkeit,Rohstoff-Abhängigkeit,PER,-0.7,0.0,de,1
Emmanuel Macrons,Emmanuel Macrons,PER,0.0,0.0,de,1
Zähe EU-Debatte,Zähe EU-Debatte,PER,-0.7,0.0,de,1
"Eric Gujer,","Eric Gujer,",PER,0.0,0.0,de,1
Ampel-Politiker,Ampel-Politiker,PER,0.0,0.0,de,1
Outdoor-Infrarotstrahler von Suntec,Outdoor-Infrarotstrahler von Suntec,PER,0.0,0.0,de,1
Toilettenpapier-Gigant Wepa,Toilettenpapier-Gigant Wepa,PER,0.0,1.0,de,1
unu Buelale,unu Buelale,PER,-1.0,0.0,de,1
"Olaf Scholz, der die Laufzeit","Olaf Scholz, der die Laufzeit",PER,0.0,0.0,de,1
"Joe Biden,","Joe Biden,",PER,0.0,0.0,de,1
"Christian Lindner,","Christian Lindner,",PER,0.0,0.0,de,1
Kehrwende,Kehrwende,PER,-1.0,0.0,de,1
Annalena Baerbock.,Annalena Baerbock.,PER,0.7,0.0,de,1
"Sergej Surowikin,","Sergej Surowikin,",PER,-0.7,0.0,de,1
Roland Kather,Roland Kather,PER,0.0,0.0,de,1
Wladimir Saldo,Wladimir Saldo,PER,0.0,0.0,de,1
Unterwasservideo,Unterwasservideo,PER,0.0,0.0,de,1
Kritis,Kritis,PER,0.7,0.0,de,1
Iekl,Iekl,PER,0.0,0.0,de,1
"Buek elueu Iea, peuul pel","Buek elueu Iea, peuul pel",PER,-1.0,0.0,de,1
Aldi,Aldi,PER,0.0,0.0,de,1
Olaf Scholz’,Olaf Scholz’,PER,0.0,0.0,de,1
Energieeffizienz-Label,Energieeffizienz-Label,PER,0.0,0.0,de,1
Rak…,Rak…,PER,0.0,0.0,de,1
BundeslÃ¤nder,BundeslÃ¤nder,PER,0.7,0.0,de,1
Rating-Agentuâ€¦,Rating-Agentuâ€¦,PER,0.0,0.0,de,1
Jenny von Sperber.</em,Jenny von Sperber.</em,PER,0.0,0.0,de,1
Buschmann,Buschmann,PER,0.0,0.0,de,1
Angela Merke...,Angela Merke...,PER,0.0,0.0,de,1
Franz Xaver Peteranderl,Franz Xaver Peteranderl,PER,0.0,0.0,de,1
Öl-Heizkessel,Öl-Heizkessel,PER,1.0,0.0,de,1
Beekunuaeu peeekteu,Beekunuaeu peeekteu,PER,0.0,0.0,de,1
Pnek PlluO,Pnek PlluO,PER,0.0,0.0,de,1
Vup otoletlek,Vup otoletlek,PER,0.0,0.0,de,1
plekele Ptleluellue…,plekele Ptleluellue…,PER,0.0,0.0,de,1
Energieve…,Energieve…,PER,0.0,0.0,de,1
Michael Kretschmer,Michael Kretschmer,PER,0.0,0.0,de,1
Wjatscheslaw…,Wjatscheslaw…,PER,-1.0,0.0,de,1
Michael Kretschmer.,Michael Kretschmer.,PER,-0.7,0.0,de,1
Serhij Zhadan: »Die Zeit,Serhij Zhadan: »Die Zeit,PER,0.0,0.0,de,1
Serhij Zhadan,Serhij Zhadan,PER,0.0,0.0,de,1
Martin Krengel,Martin Krengel,PER,0.0,1.0,de,1
Münch…,Münch…,PER,0.0,0.0,de,1
Münch,Münch,PER,0.0,0.0,de,1
Christoph Kauz,Christoph Kauz,PER,0.0,0.0,de,1
Clever Tanken iPhone-,Clever Tanken iPhone-,PER,0.9,0.0,de,1
Erwägt Boris Johnson,Erwägt Boris Johnson,PER,0.0,0.0,de,1
Johnson,Johnson,PER,0.0,0.0,de,1
Boris Johnson,Boris Johnson,PER,0.0,0.0,de,1
Elisabeth II.,Elisabeth II.,PER,0.0,0.0,de,1
Bundesländer,Bundesländer,PER,0.7,0.0,de,1
Gastautor G…,Gastautor G…,PER,0.0,0.0,de,1
Woidke,Woidke,PER,0.0,0.0,de,1
Marco Odermatt.,Marco Odermatt.,PER,0.0,0.0,de,1
Energiepreisbremsen: Scholz,Energiepreisbremsen: Scholz,PER,0.0,0.0,de,1
Schuldenbremse,Schuldenbremse,PER,0.0,0.0,de,1
Verfassungsrechtlich fragwürdig?,Verfassungsrechtlich fragwürdig?,PER,-0.7,0.0,de,1
Wasserstoff,Wasserstoff,PER,0.7,0.0,de,1
"Johan Eliasch,","Johan Eliasch,",PER,-1.0,0.0,de,1
Mikaela Shiffrin,Mikaela Shiffrin,PER,0.0,0.0,de,1
Ifo-Chef Fuest,Ifo-Chef Fuest,PER,0.0,0.0,de,1
