index,url,valid,domain,title,description,image,published,archive,content,quote,language,keyword
https://tirol.orf.at/stories/3283436/,https://tirol.orf.at/stories/3283436/,0,tirol.orf.at,Auch Skihütten werden vegan,Immer mehr Gastronomen und jetzt im Winter auch Skihütten setzen auf fleischlose Kost. Auch vegane Speisen auf den Karten sind in vielen Bereichen ein Must-Have. Dabei geht’s nicht immer nur ums Essen. Für den Alpenverein ist es auch ein Beitrag zum Klimaschu…,https://ibs.orf.at/tir?image=https%3A%2F%2Foekastatic.orf.at%2Fmims%2F2023%2F14%2F75%2Fcrops%2Fw%3D1200%2Ch%3D627%2Cq%3D75%2F1743035_master_645975_essen_lebensmittel_bio_vegitarisch_vegan_117_doh.jpg%3Fs%3D5d778342b3ad8e2e9c49736be78b464eb0f9c48c,2024-12-01T04:59:22Z,,"Der Alpenverein fördert auf seinen über 230 Hütten ganz bewusst fleischlose Kost. Der Grund: Neben dem Bau und dem Betrieb der Hütten mache Fleischkost auf den Hütten den höchsten CO2-Fußabdruck, sag… [+1524 chars]",,de,'Winter'
https://www.golem.de/sonstiges/zustimmung/auswahl.html?from=https://www.golem.de/news/anzeige-it-sicherheit-und-linux-administration-zum-halben-preis-2412-191262.html&referer=https://t.co/c4101dbf33,https://www.golem.de/sonstiges/zustimmung/auswahl.html?from=https://www.golem.de/news/anzeige-it-sicherheit-und-linux-administration-zum-halben-preis-2412-191262.html&referer=https://t.co/c4101dbf33,0,www.golem.de,Anzeige: IT-Sicherheit und Linux-Administration zum halben Preis,"Zwei Wissenspakete im E-Learning-Format bieten jeweils über 30 Stunden Lerninhalt und vermitteln praxisnahes Wissen zu IT-Sicherheit inklusive Ethical Hacking sowie Linux-Administration mit LFCS-Vorbereitung. (Golem Karrierewelt, Microsoft)",,2024-12-01T06:00:01Z,,"Besuchen Sie Golem.de wie gewohnt mit Werbung und Tracking,
 indem Sie der Nutzung aller Cookies zustimmen.
 Details zum Tracking finden Sie im Privacy Center.
Skript wurde nicht geladen. Informat… [+607 chars]",,de,'Sicherheit'
https://www.welt.de/debatte/kommentare/plus254713422/Krieg-gegen-Hisbollah-Der-Zeitgeist-ist-grundsaetzlich-gegen-Israel-eingestellt.html,https://www.welt.de/debatte/kommentare/plus254713422/Krieg-gegen-Hisbollah-Der-Zeitgeist-ist-grundsaetzlich-gegen-Israel-eingestellt.html,0,www.welt.de,Israel muss sich selbst um seine Sicherheit kümmern,"Israel und die Hisbollah beenden ihren Krieg. Er wäre gar nicht ausgebrochen, wenn die Weltgemeinschaft ihre eigenen Beschlüsse ernst genommen hätte. Der Zeitgeist ist grundsätzlich gegen Israel eingestellt – gleichgültig, wer dort die Regierung führt.",https://img.welt.de/img/debatte/kommentare/mobile253961926/9407939537-ci16x9-w1200-fnov-fpotl-fpi157750653/Jacques-Schuster-2.jpg,2024-12-01T06:10:07Z,http://archive.md/20241201073410/https://www.welt.de/debatte/kommentare/plus254713422/Krieg-gegen-Hisbollah-Der-Zeitgeist-ist-grundsaetzlich-gegen-Israel-eingestellt.html,"Israel und die Hisbollah beenden ihren Krieg. Er wäre gar nicht ausgebrochen, wenn die Weltgemeinschaft ihre eigenen Beschlüsse ernst genommen hätte. Der Zeitgeist ist grundsätzlich gegen Israel eing… [+50 chars]",,de,'Sicherheit'
https://www.welt.de/reise/article254716296/Oesterreich-Winterurlaub-ohne-Alpin-Ski-in-den-Kaerntner-Nockbergen.html,https://www.welt.de/reise/article254716296/Oesterreich-Winterurlaub-ohne-Alpin-Ski-in-den-Kaerntner-Nockbergen.html,0,www.welt.de,Winterurlaub ohne Alpin-Ski in den Kärntner Nockbergen,"Die Berglandschaft ist von runden Kuppen geprägt, die sich im Winter in eine weiße Bilderbuchlandschaft verwandeln abseits des alpinen Skizirkus – ideal für Winterwanderer, Langläufer und Skitouren. Weiterer Pluspunkt: die gute lokale Küche.",https://img.welt.de/img/reise/mobile254720024/3767932157-ci16x9-w1200/Austria-Carinthia-Reichenau-Nockberge-Falkert-Man-ski-touring-on-sunny-day.jpg,2024-12-01T06:22:26Z,https://web.archive.org/web/20241201063855/https://www.welt.de/reise/article254716296/Oesterreich-Winterurlaub-ohne-Alpin-Ski-in-den-Kaerntner-Nockbergen.html,"Die Berglandschaft ist von runden Kuppen geprägt, die sich im Winter in eine weiße Bilderbuchlandschaft verwandeln abseits des alpinen Skizirkus ideal für Winterwanderer, Langläufer und Skitouren. We… [+6227 chars]",,de,'Winter'
https://www.tagesspiegel.de/politik/wir-haben-hier-eine-verantwortung-in-europa-grunen-chefin-brantner-halt-merz-in-der-ukraine-politik-fur-den-besseren-partner-als-scholz-12800399.html,https://www.tagesspiegel.de/politik/wir-haben-hier-eine-verantwortung-in-europa-grunen-chefin-brantner-halt-merz-in-der-ukraine-politik-fur-den-besseren-partner-als-scholz-12800399.html,0,www.tagesspiegel.de,„Wir haben hier eine Verantwortung in Europa“: Grünen-Chefin Brantner hält Merz in der Ukraine-Politik für den besseren Partner als Scholz,"Mit Blick auf die Ukraine-Politik verspricht sich Grünen-Chefin Franziska Brantner mehr von CDU-Chef Friedrich Merz. Dessen Position sei klarer als die der SPD, in der noch heftig diskutiert werde.",https://www.tagesspiegel.de/images/12800402/alternates/BASE_16_9_W1400/1733035492000/pressekonferenz-nach-sitzung-des-bundesvorstands-der-grunen.jpeg,2024-12-01T06:56:30Z,https://web.archive.org/web/20241201103601/https://www.tagesspiegel.de/politik/wir-haben-hier-eine-verantwortung-in-europa-grunen-chefin-brantner-halt-merz-in-der-ukraine-politik-fur-den-besseren-partner-als-scholz-12800399.html,"Grünen-Co-Vorsitzende Franziska Brantner hält CDU-Chef Friedrich Merz in Bezug auf die Ukraine-Politik für den besseren Partner als Bundeskanzler Olaf Scholz (SPD). Frieden, Freiheit in Europa und kl… [+1660 chars]",,de,'Ukraine'
https://www.sueddeutsche.de/politik/kiew-europaeische-union-kaja-kallas-antonio-costa-lux.8wo3xkLzq2doEaY4Le7bZe,https://www.sueddeutsche.de/politik/kiew-europaeische-union-kaja-kallas-antonio-costa-lux.8wo3xkLzq2doEaY4Le7bZe,0,www.sueddeutsche.de,"„Wir müssen den Ukrainern zeigen, dass Europa bei ihnen ist“",Das neue EU-Spitzenpersonal Kaja Kallas und António Costa verbringen ihren ersten Arbeitstag in Kiew. Der Besuch ist eine Geste der Solidarität mit der Ukraine – aber auch ein Zeichen der Nervosität wegen des Wahlsiegs von Donald Trump.,https://www.sueddeutsche.de/2024/12/01/df74364b-3efb-48e9-9524-97851fba8a59.jpeg?q=60&fm=webp&width=1200&rect=0%2C386%2C3000%2C1688,2024-12-01T09:30:19Z,,"Als der Portugiese und die Estin den Zug am Sonntagmorgen in der ukrainischen Hauptstadt wieder verließen, waren sie hingegen zwei der wichtigsten Vertreter der Union: der neue EU-Ratspräsident und d… [+7933 chars]",,de,'Ukraine'
https://www.tagesspiegel.de/politik/wahlkampf-grune-gehen-im-ukraine-konflikt-auf-distanz-zu-scholz-12800786.html,https://www.tagesspiegel.de/politik/wahlkampf-grune-gehen-im-ukraine-konflikt-auf-distanz-zu-scholz-12800786.html,0,www.tagesspiegel.de,Wahlkampf: Grüne gehen im Ukraine-Konflikt auf Distanz zu Scholz,Die Grünen wollen sich der Union als möglicher Koalitionspartner präsentieren. Das zeigt sich auch im Ukraine-Kurs der Partei.,https://www.tagesspiegel.de/images/12800798/alternates/BASE_16_9_W1400/1733047673000/pressekonferenz-nach-sitzung-des-bundesvorstands-der-grunen.jpeg,2024-12-01T10:03:29Z,,Die Grünen-Spitze geht im Bundestagswahlkampf auf Distanz zum Ukraine-Kurs von Bundeskanzler Olaf Scholz (SPD). Die neue Parteivorsitzende Franziska Brantner signalisierte im Konflikt mit Russland ei… [+1777 chars],,de,'Ukraine'
https://www.tagesspiegel.de/sport/weltcup-auftakt-in-finnland-biathlon-staffeln-ohne-podestplatze-manner-serie-endet-12800846.html,https://www.tagesspiegel.de/sport/weltcup-auftakt-in-finnland-biathlon-staffeln-ohne-podestplatze-manner-serie-endet-12800846.html,0,www.tagesspiegel.de,Weltcup-Auftakt in Finnland: Biathlon-Staffeln ohne Podestplätze - Männer-Serie endet,Die deutschen Biathlon-Staffeln starten nicht wie gewünscht in den Weltcup-Winter. Weder Frauen noch Männer können einen Podestplatz erkämpfen. Das gelingt in Finnland einem gemischten Duo.,https://www.tagesspiegel.de/images/12802781/alternates/BASE_16_9_W1400/1733076150000/philipp-nawrath.jpeg,2024-12-01T10:24:02Z,,Die deutschen Biathlon-Staffeln sind nach zu vielen Schießfehlern und dem Ausfall ihrer Top-Athletin ohne Podestplätze enttäuschend in die neue Saison gestartet. Beim Weltcup im finnischen Kontiolaht… [+3698 chars],,de,'Winter'
https://wien.orf.at/stories/3283494/,https://wien.orf.at/stories/3283494/,0,wien.orf.at,Familie flüchtete durch Fenster vor Brand,"Eine fünfköpfige Familie hat sich gestern durch ein Fenster aus einer brennenden Wohnung im 15. Bezirk retten können. Der Vater verletzte sich bei der Flucht, konnte aber seine Frau und die drei Kinder in Sicherheit bringen.",https://ibs.orf.at/wie?image=https%3A%2F%2Foekastatic.orf.at%2Fmims%2F2024%2F49%2F70%2Fcrops%2Fw%3D1200%2Ch%3D627%2Cq%3D75%2F2439853_master_933170_2024-11-30_stadt-wien-feuerwehr_1.jpeg%3Fs%3Dd02bd6edc36f655293e4e491e97908bbd9aea67e,2024-12-01T10:28:52Z,,"Die Berufsfeuerwehr Wien war kurz nach 18.00 Uhr zu dem Brandgeschehen in der Märzstraße gerufen worden. In der betroffenen Wohnung war im Vorraum ein Feuer ausgebrochen, der fünfköpfigen Familie war… [+1432 chars]",,de,'Sicherheit'
https://www.stern.de/genuss/rezepte/winter-rezept--lebkuchen-tiramisu-mit-gebrannten-mandeln-32992116.html,https://www.stern.de/genuss/rezepte/winter-rezept--lebkuchen-tiramisu-mit-gebrannten-mandeln-32992116.html,0,www.stern.de,Leckeres Dessert: Winter-Rezept: Lebkuchen-Tiramisu mit gebrannten Mandeln,Als Nachtisch für in der Adventszeit – dieses Lebkuchen-Tiramisu sollten Sie unbedingt ausprobieren.,https://image.stern.de/32992112/t/X2/v3/w1440/r1.7778/-/lebkuchen-tiramisu.jpg,2024-12-01T10:47:00Z,https://web.archive.org/web/20241202014828/https://www.stern.de/genuss/rezepte/winter-rezept--lebkuchen-tiramisu-mit-gebrannten-mandeln-32992116.html,"Stern plusZugang zu stern+statt 
11,96 
 nur 1 
Jetzt testen
Bereits registriert?Hier anmelden",,de,'Winter'
