,phrase,label,sentiment,subjectivity,language,count
Die Militärparade,Die Militärparade,MISC,,,de,2
schönt,schönt,MISC,,,de,2
Front +++,Front +++,MISC,0.0,0.5,de,2
TextExpander,TextExpander,MISC,,,de,2
Tag des sowjetischen Sieges,Tag des sowjetischen Sieges,MISC,,,de,2
Die Maschinen,Die Maschinen,MISC,,,de,2
Bürgergeld-Reform,Bürgergeld-Reform,MISC,,,de,2
Regenbogen,Regenbogen,MISC,,,de,2
Spielführerinnenbinden,Spielführerinnenbinden,MISC,,,de,2
Angriff auf Staudamm,Angriff auf Staudamm,MISC,,,de,2
Deutsches,Deutsches,MISC,,,de,2
Huawei-Kommunikationsgeräten,Huawei-Kommunikationsgeräten,MISC,,,de,2
Liste der Themen,Liste der Themen,MISC,,,de,2
Highlight des Jahres,Highlight des Jahres,MISC,,,de,2
US-Telekommunikationsaufsicht FCC,US-Telekommunikationsaufsicht FCC,MISC,,,de,2
ComputerBase,ComputerBase,MISC,,,de,2
Weltcup der Nordischen Kombination,Weltcup der Nordischen Kombination,MISC,,,de,2
chinesischem,chinesischem,MISC,,,de,2
Ukrainische Trupps,Ukrainische Trupps,MISC,,,de,2
Schärfere Töne,Schärfere Töne,MISC,,,de,2
Pustekuchen!,Pustekuchen!,MISC,,,de,2
Ukrainische Atomexperten,Ukrainische Atomexperten,MISC,,,de,2
US-Kampfpanzer,US-Kampfpanzer,MISC,,,de,2
Gas-Überkapazitäten,Gas-Überkapazitäten,MISC,,,de,2
Treffen westlicher Ukraine-Unterstützer,Treffen westlicher Ukraine-Unterstützer,MISC,,,de,2
GLSDB,GLSDB,MISC,,,de,2
Online-Rechner,Online-Rechner,MISC,,,de,2
Kreuzfahrer,Kreuzfahrer,MISC,,,de,2
Pixel 7 Pro & Pixel,Pixel 7 Pro & Pixel,MISC,,,de,2
Kampfpanzer T-14,Kampfpanzer T-14,MISC,,,de,2
Sky News,Sky News,MISC,,,de,2
Russischer Terror,Russischer Terror,MISC,,,de,2
Nationale Sicherheit in Gefahr:,Nationale Sicherheit in Gefahr:,MISC,,,de,2
deutschen Ermittler,deutschen Ermittler,MISC,,,de,2
Chat-Funktionen,Chat-Funktionen,MISC,,,de,2
NetAlly,NetAlly,MISC,,,de,2
Rat der Mütter und Frauen,Rat der Mütter und Frauen,MISC,,,de,2
News zum Krieg in der Ukraine,News zum Krieg in der Ukraine,MISC,,,de,2
Wollitz-Elf,Wollitz-Elf,MISC,,,de,2
M2 Pro,M2 Pro,MISC,,,,2
Marschflugkörpers,Marschflugkörpers,MISC,,,de,2
DLCs,DLCs,MISC,,,de,2
Roisman,Roisman,MISC,,,de,2
Kampfpanzer-Lieferungen an die,Kampfpanzer-Lieferungen an die,MISC,,,de,2
Vorab-Infos,Vorab-Infos,MISC,,,de,2
Liste der Fehler,Liste der Fehler,MISC,,,de,2
Das Jahr,Das Jahr,MISC,,,de,2
Christbäumen,Christbäumen,MISC,,,de,2
Kreml junge Russ*innen,Kreml junge Russ*innen,MISC,,,de,2
Skijäger,Skijäger,MISC,,,de,2
Wagner-Truppen,Wagner-Truppen,MISC,0.2833333333333333,0.0,de,2
Todesopfer eines russischen Angriffs,Todesopfer eines russischen Angriffs,MISC,,,de,2
Smart Home Tagen,Smart Home Tagen,MISC,,,de,2
Neue Analyse,Neue Analyse,MISC,,,de,2
Wi-Fi 6e,Wi-Fi 6e,MISC,,,,2
Ukraine-Freunde,Ukraine-Freunde,MISC,,,de,2
Überall auf der Welt leiden besonders Kinder,Überall auf der Welt leiden besonders Kinder,MISC,,,de,2
Ampel-Gesetzentwurf,Ampel-Gesetzentwurf,MISC,,,de,2
Söldner-Revolte,Söldner-Revolte,MISC,,,de,2
russisch besetzten,russisch besetzten,MISC,,,de,2
Der Magier,Der Magier,MISC,,,de,2
Reisners Blick auf die Front,Reisners Blick auf die Front,MISC,,,de,2
Belohnung statt Verbot,Belohnung statt Verbot,MISC,,,de,2
Länderspiel-Dreierpack,Länderspiel-Dreierpack,MISC,,,de,2
Westfalenliga,Westfalenliga,MISC,,,de,2
Huawei,Huawei,MISC,,,de,2
Woche des Jahres,Woche des Jahres,MISC,,,de,2
Die lustige Tierwelt,Die lustige Tierwelt,MISC,,,de,2
6-in-1 USB C Hub,6-in-1 USB C Hub,MISC,,,de,2
Gegenthesen,Gegenthesen,MISC,,,de,2
Schaut,Schaut,MISC,,,de,2
Gipfeltages,Gipfeltages,MISC,,,de,2
IRIS-T,IRIS-T,MISC,,,de,2
SGB II,SGB II,MISC,,,de,2
IDEE,IDEE,MISC,,,de,2
Bachmut geschwächt +++ Atomkraftwerk Saporischschja,Bachmut geschwächt +++ Atomkraftwerk Saporischschja,MISC,,,de,2
Leopard-2,Leopard-2,MISC,,,de,2
Die International Digital Energy Expo,Die International Digital Energy Expo,MISC,,,de,2
Deutschland,Deutschland,MISC,0.0,0.0,de,2
SHENZHEN,SHENZHEN,MISC,,,de,2
Reflexionsfolien,Reflexionsfolien,MISC,1.0,0.0,de,2
AMX-10 RC,AMX-10 RC,MISC,,,de,2
Stores,Stores,MISC,,,de,2
Die Affäre,Die Affäre,MISC,,,de,2
Klimastiftung MV,Klimastiftung MV,MISC,,,de,2
MoskauDie,MoskauDie,MISC,,,de,2
irakische,irakische,MISC,,,de,2
Persischen Golf,Persischen Golf,MISC,-0.3333333333333333,0.0,de,2
Boris,Boris,MISC,,,de,2
Rödinghausens U 19,Rödinghausens U 19,MISC,,,de,2
OMVDas,OMVDas,MISC,,,de,2
CEO Sundar Pichai,CEO Sundar Pichai,MISC,,,de,2
Katars Regierung,Katars Regierung,MISC,,,de,2
Härtere Bußgelder,Härtere Bußgelder,MISC,,,de,2
Randal Kolo Muani,Randal Kolo Muani,MISC,,,de,2
Im Westen,Im Westen,MISC,,,de,2
schweizerischen,schweizerischen,MISC,,,de,2
Pariser Abkommen,Pariser Abkommen,MISC,,,de,2
Handball-WM in Polen,Handball-WM in Polen,MISC,,,de,2
Counter-Strike,Counter-Strike,MISC,,,de,2
Ta­fel­ver­tre­te­r,Ta­fel­ver­tre­te­r,MISC,,,de,2
Todesopfer der Messerattacke,Todesopfer der Messerattacke,MISC,,,de,2
Waffenstillstand,Waffenstillstand,MISC,,,de,2
Luxus-Melonen,Luxus-Melonen,MISC,,,de,2
äthiopischen,äthiopischen,MISC,,,de,2
Überraschungs-Halbfinalist der Fußballweltmeisterschaft,Überraschungs-Halbfinalist der Fußballweltmeisterschaft,MISC,,,de,2
Patchday Update,Patchday Update,MISC,,,de,2
ROG Azoth,ROG Azoth,MISC,,,de,2
GreenIT,GreenIT,MISC,,,de,2
Ich freue mich,Ich freue mich,MISC,,,de,2
Tonies,Tonies,MISC,,,de,2
slowakische,slowakische,MISC,,,de,2
slowenische,slowenische,MISC,,,de,2
Energiepreis-Entlastungen,Energiepreis-Entlastungen,MISC,0.0,0.0,de,2
EU-Parlamentsvize,EU-Parlamentsvize,MISC,,,de,2
Wasserstoff-Partnerschaft,Wasserstoff-Partnerschaft,MISC,,,de,2
Russische Sportler,Russische Sportler,MISC,,,de,2
AMD Ryzen-PCs,AMD Ryzen-PCs,MISC,,,de,2
CDU-Europaabgeordnete,CDU-Europaabgeordnete,MISC,,,de,2
Der ukrainische Botschafter im,Der ukrainische Botschafter im,MISC,,,de,2
Freiheitsgeschichte Deutschlands,Freiheitsgeschichte Deutschlands,MISC,,,de,2
Zeu velQ,Zeu velQ,MISC,,,de,2
Auftragseinbruch,Auftragseinbruch,MISC,,,de,2
Haufenweise Bargeld,Haufenweise Bargeld,MISC,,,de,2
"dpa-Videokanal"",""mainTheme"":""Video"",""durationInSeconds"":""00:48"",""tags"":[""Video""],""autoListing"":true,""seoData"":{""seoTitle"":"""",""seoDescription","dpa-Videokanal"",""mainTheme"":""Video"",""durationInSeconds"":""00:48"",""tags"":[""Video""],""autoListing"":true,""seoData"":{""seoTitle"":"""",""seoDescription",MISC,,,de,2
blutigen Krieg,blutigen Krieg,MISC,,,de,2
Filmfestspiele in Cannes,Filmfestspiele in Cannes,MISC,,,de,2
Norwegische,Norwegische,MISC,,,de,2
Friedensprozess im Land,Friedensprozess im Land,MISC,,,de,2
Wieder großer Bahnhof,Wieder großer Bahnhof,MISC,,,de,2
VKU,VKU,MISC,,,de,2
Sonic Hypnosis,Sonic Hypnosis,MISC,,,de,2
Explosionen in,Explosionen in,MISC,,,de,2
Training im Regen,Training im Regen,MISC,,,de,2
Flugabwehrraketensystem Patriot,Flugabwehrraketensystem Patriot,MISC,,,de,2
Fuck you Putin,Fuck you Putin,MISC,,,de,2
Neue gemeinsame Schulden,Neue gemeinsame Schulden,MISC,,,de,2
Jaschin,Jaschin,MISC,,,de,2
Tschetschenenführer,Tschetschenenführer,MISC,,,de,2
irische,irische,MISC,,,de,2
deutsch-chinesischen,deutsch-chinesischen,MISC,,,de,2
HIMARS,HIMARS,MISC,,,de,2
ARD-Talkshow,ARD-Talkshow,MISC,,,de,2
Nachrichtentag,Nachrichtentag,MISC,,,de,2
Land,Land,MISC,0.0,0.0,de,2
Nato-Militärübung,Nato-Militärübung,MISC,,,de,2
Gasimporten,Gasimporten,MISC,,,de,2
CPU-Bereich,CPU-Bereich,MISC,,,de,2
F-18-Generation,F-18-Generation,MISC,,,de,2
Schlechtes Klimaschutz-Zeugnis für Bundesregierung,Schlechtes Klimaschutz-Zeugnis für Bundesregierung,MISC,,,de,2
China-Lobbyisten,China-Lobbyisten,MISC,,,de,2
Kaili,Kaili,MISC,0.0,0.0,de,2
EPUB-Dateien,EPUB-Dateien,MISC,,,de,2
Schnellen Beitritt der,Schnellen Beitritt der,MISC,,,de,2
Geheimdienstes,Geheimdienstes,MISC,,,de,2
Angriff in diesem Monat,Angriff in diesem Monat,MISC,,,de,2
Heim-WM,Heim-WM,MISC,,,de,2
Lit…,Lit…,MISC,,,de,2
Sonos-CEO,Sonos-CEO,MISC,,,de,2
Electronic Publication,Electronic Publication,MISC,,,de,2
deutscher Zeit,deutscher Zeit,MISC,,,de,2
Die alte Welt,Die alte Welt,MISC,,,de,2
Era 300,Era 300,MISC,,,de,2
Freundschaftsvertrags wollen Deutschland,Freundschaftsvertrags wollen Deutschland,MISC,,,de,2
Vertrag für die 30-Milliarden-Euro-Fabrik in Deutschland,Vertrag für die 30-Milliarden-Euro-Fabrik in Deutschland,MISC,,,de,2
RX 7900 XTX,RX 7900 XTX,MISC,,,de,2
Deutschen dieses Jahr,Deutschen dieses Jahr,MISC,,,de,2
Schuljahres,Schuljahres,MISC,,,de,2
Ukraine Leopard-2-Panzer,Ukraine Leopard-2-Panzer,MISC,,,de,2
iPadOS 16.3,iPadOS 16.3,MISC,,,de,2
Vielen in der Ukraine,Vielen in der Ukraine,MISC,,,de,2
jüdischen,jüdischen,MISC,,,de,2
gepeicherten,gepeicherten,MISC,,,de,2
Arrow,Arrow,MISC,,,de,2
Flüssiggas-Mehrkosten,Flüssiggas-Mehrkosten,MISC,,,de,2
US-Gas,US-Gas,MISC,,,de,2
Leitzins,Leitzins,MISC,,,de,2
Unkontrolliertes Entlüften,Unkontrolliertes Entlüften,MISC,,,de,2
Puls Open Air,Puls Open Air,MISC,,,de,2
Tipps und Tricks,Tipps und Tricks,MISC,,,de,2
NATO-Verteidigungsminister,NATO-Verteidigungsminister,MISC,,,de,2
Brüsseler NATO-Hauptquartier,Brüsseler NATO-Hauptquartier,MISC,,,de,2
Teleg,Teleg,MISC,,,de,2
Open-Source-Software,Open-Source-Software,MISC,,,de,2
Maxi-Zinsschritten,Maxi-Zinsschritten,MISC,,,de,2
Russischer Parlamentschef,Russischer Parlamentschef,MISC,,,de,2
Russische Kommandanten,Russische Kommandanten,MISC,,,de,2
Angriff auf Ukraine,Angriff auf Ukraine,MISC,,,de,2
Tür zu Tür,Tür zu Tür,MISC,,,de,2
ESC-Finales,ESC-Finales,MISC,,,de,2
Mär… Brandenburgs,Mär… Brandenburgs,MISC,,,de,2
SPD-Flügel,SPD-Flügel,MISC,,,de,2
PrigoschinEin,PrigoschinEin,MISC,,,de,2
Bitcoin,Bitcoin,MISC,,,de,2
CO2-Abscheidung,CO2-Abscheidung,MISC,,,de,2
USB,USB,MISC,,,de,2
CCS,CCS,MISC,,,de,2
B,B,MISC,-0.03888888888888889,0.05555555555555555,de,2
Mullah-Regimes,Mullah-Regimes,MISC,,,de,2
Notebook,Notebook,MISC,,,de,2
Leopard-1-Lieferungen,Leopard-1-Lieferungen,MISC,,,de,2
Importprozess,Importprozess,MISC,,,de,2
Mehr Kohlenmonoxid-Vergiftungen,Mehr Kohlenmonoxid-Vergiftungen,MISC,,,de,2
NATO-Aufgaben,NATO-Aufgaben,MISC,,,de,2
Winter-Zugängen,Winter-Zugängen,MISC,,,de,2
französischer,französischer,MISC,,,de,2
F-18-Kampfflugzeugen +++ London,F-18-Kampfflugzeugen +++ London,MISC,,,de,2
OMV-Tochter Petrom,OMV-Tochter Petrom,MISC,,,de,2
Staffel-Weltmeisterin,Staffel-Weltmeisterin,MISC,,,de,2
Biathlon-Karriere,Biathlon-Karriere,MISC,,,de,2
Rumänische OMV-Tochter Petrom,Rumänische OMV-Tochter Petrom,MISC,,,de,2
Dämmstoffs,Dämmstoffs,MISC,,,de,2
Im Jahr 2020,Im Jahr 2020,MISC,,,de,2
Schicksalsberg,Schicksalsberg,MISC,,,de,2
tagesthemen-Interview,tagesthemen-Interview,MISC,,,de,2
Unterm Strich,Unterm Strich,MISC,,,de,2
Google Days,Google Days,MISC,,,de,2
Krieg mit,Krieg mit,MISC,,,de,2
Online-Portals Check24,Online-Portals Check24,MISC,,,de,2
Infanterie-Divisionen,Infanterie-Divisionen,MISC,,,de,2
Aber wie gesund,Aber wie gesund,MISC,,,de,2
Der OPEC-Fonds für Internationale Entwicklung,Der OPEC-Fonds für Internationale Entwicklung,MISC,,,de,2
HT-S2000,HT-S2000,MISC,,,de,2
WELT-Spezial,WELT-Spezial,MISC,,,de,2
Financial Times,Financial Times,MISC,,,de,2
Russischen Armee,Russischen Armee,MISC,,,de,2
Ukraine-Krieg im Jahr 2023,Ukraine-Krieg im Jahr 2023,MISC,,,de,2
Orkan Franziska fegt die Kaltluft,Orkan Franziska fegt die Kaltluft,MISC,,,de,2
Der kolumbianische,Der kolumbianische,MISC,,,de,2
Kampfpanzer-Debatte,Kampfpanzer-Debatte,MISC,,,de,2
Lightroom,Lightroom,MISC,,,de,2
Armeeplan Moskaus,Armeeplan Moskaus,MISC,,,de,2
Britischen,Britischen,MISC,,,de,2
Sport-Veranstalter,Sport-Veranstalter,MISC,,,de,2
Rebecca Barth.</em,Rebecca Barth.</em,MISC,,,de,2
Desktop-Workflows,Desktop-Workflows,MISC,,,de,2
NRW-Staatskanzlei,NRW-Staatskanzlei,MISC,,,de,2
VLC media player,VLC media player,MISC,,,de,2
russischen Invasion für die Ukraine,russischen Invasion für die Ukraine,MISC,,,de,2
Schneller Schlau,Schneller Schlau,MISC,,,de,2
Energy Tracker,Energy Tracker,MISC,,,de,2
EU-Ökodesign-Verordnung,EU-Ökodesign-Verordnung,MISC,,,de,2
Einfamilienhaus,Einfamilienhaus,MISC,0.7,0.0,de,2
Mein letztes Telefonat,Mein letztes Telefonat,MISC,,,de,2
Winnie-the-Pooh,Winnie-the-Pooh,MISC,,,de,2
Nato-Mitglieder,Nato-Mitglieder,MISC,,,de,2
Russland Krieg gegen die,Russland Krieg gegen die,MISC,,,de,2
Russische Geheimdienste,Russische Geheimdienste,MISC,,,de,2
Der nächste Winter,Der nächste Winter,MISC,,,de,2
besetzten Teil,besetzten Teil,MISC,0.0,0.0,de,2
30.12.2022,30.12.2022,MISC,,,de,2
Zwischen Welten,Zwischen Welten,MISC,,,de,2
Zirkusleute,Zirkusleute,MISC,,,de,2
Energie-Exporte,Energie-Exporte,MISC,,,de,2
Russlands Angriffe,Russlands Angriffe,MISC,,,de,2
Katar-Pause,Katar-Pause,MISC,,,de,2
Wütender Wagner-Chef,Wütender Wagner-Chef,MISC,,,de,2
BILD-Wahltrend,BILD-Wahltrend,MISC,,,de,2
CTC,CTC,MISC,,,de,2
Englisch,Englisch,MISC,,,de,2
Hartz IV-Bescheide,Hartz IV-Bescheide,MISC,,,de,2
Billabong Pipeline Pro,Billabong Pipeline Pro,MISC,,,de,2
Kriegsgründe in Frage +++ London,Kriegsgründe in Frage +++ London,MISC,,,de,2
russischer Armee,russischer Armee,MISC,,,de,2
Apple CarPlay,Apple CarPlay,MISC,,,de,2
Generalkonsuls der Ukraine,Generalkonsuls der Ukraine,MISC,,,de,2
Gleichsetzungen,Gleichsetzungen,MISC,,,de,2
Die Schlafwandler,Die Schlafwandler,MISC,,,de,2
Im Jahr 2023,Im Jahr 2023,MISC,,,de,2
Stalker,Stalker,MISC,,,de,2
Skisprung-Weltcup,Skisprung-Weltcup,MISC,,,de,2
Hoodie Essentials Stacked Logo,Hoodie Essentials Stacked Logo,MISC,,,de,2
Leopard,Leopard,MISC,,,de,2
Aufstand der Wagner-Gruppe,Aufstand der Wagner-Gruppe,MISC,,,de,2
Ökozid,Ökozid,MISC,,,de,2
spanische,spanische,MISC,,,de,2
Irans Regierung,Irans Regierung,MISC,,,de,2
Russen +++ Kreml,Russen +++ Kreml,MISC,,,de,2
Staatskasse,Staatskasse,MISC,,,de,2
CC BY-SA,CC BY-SA,MISC,,,de,2
moldawischen,moldawischen,MISC,,,de,2
Krieg zwischen der Ukraine,Krieg zwischen der Ukraine,MISC,,,de,2
Rundfunkbeitrag,Rundfunkbeitrag,MISC,,,de,2
Jahr Ampel-Regierung,Jahr Ampel-Regierung,MISC,,,de,2
Weltbank-Vizepräsidentin Anna Bjerde,Weltbank-Vizepräsidentin Anna Bjerde,MISC,,,de,2
Eurofighter,Eurofighter,MISC,,,de,2
Alarm -,Alarm -,MISC,,,de,2
Anschlag auf Nord-Stream-Pipeline,Anschlag auf Nord-Stream-Pipeline,MISC,,,de,2
deutschsprachiger,deutschsprachiger,MISC,,,de,2
Millionen Hausbesitzern,Millionen Hausbesitzern,MISC,,,de,2
Katar Sympathien,Katar Sympathien,MISC,,,de,2
Koalitionsarbeit,Koalitionsarbeit,MISC,,,de,2
Im ganzen Land,Im ganzen Land,MISC,,,de,2
Russen +++,Russen +++,MISC,,,de,2
Kreml When browsing with ads,Kreml When browsing with ads,MISC,,,de,2
Schlachtfeld in der Ukraine,Schlachtfeld in der Ukraine,MISC,,,de,2
Google I/O,Google I/O,MISC,,,de,2
sozialdemokratische,sozialdemokratische,MISC,,,de,2
südkoreanische,südkoreanische,MISC,,,de,2
Welt in Atem,Welt in Atem,MISC,,,de,2
Spezialglashersteller Schott,Spezialglashersteller Schott,MISC,,,de,2
Intensivbetten,Intensivbetten,MISC,,,de,2
Vietnam,Vietnam,MISC,0.0,0.0,de,2
Kriegsverbrechen in der Ukraine,Kriegsverbrechen in der Ukraine,MISC,,,de,2
LNG-Anleger,LNG-Anleger,MISC,,,de,2
Putschversuch in Russland,Putschversuch in Russland,MISC,,,de,2
Nato-Kontaktgruppe,Nato-Kontaktgruppe,MISC,,,de,2
Geschwister-Scholl-Preis,Geschwister-Scholl-Preis,MISC,,,de,2
Militärflugplätzen,Militärflugplätzen,MISC,,,de,2
Russinnen,Russinnen,MISC,,,de,2
Neue russische Angriffswelle,Neue russische Angriffswelle,MISC,,,de,2
Extreme Wettereignisse,Extreme Wettereignisse,MISC,,,de,2
Waze,Waze,MISC,,,de,2
Angriff auf die Krim-Brücke,Angriff auf die Krim-Brücke,MISC,,,de,2
Putin-Vertraute Kadyrow,Putin-Vertraute Kadyrow,MISC,,,de,2
Google-Mutter,Google-Mutter,MISC,,,de,2
kolumbianischer,kolumbianischer,MISC,,,de,2
kolumbianische,kolumbianische,MISC,,,de,2
Die Entscheidung über den Austritt,Die Entscheidung über den Austritt,MISC,,,de,2
Russische Propaganda,Russische Propaganda,MISC,,,de,2
Einkesselung,Einkesselung,MISC,,,de,2
Klimaschutz-Ziele,Klimaschutz-Ziele,MISC,,,de,2
Russische Truppen mit Geländegewinnen,Russische Truppen mit Geländegewinnen,MISC,,,de,2
Elfmeter-Krimi,Elfmeter-Krimi,MISC,,,de,2
OnePlus Buds Pro,OnePlus Buds Pro,MISC,,,de,2
iCloud-Upload,iCloud-Upload,MISC,,,de,2
Anne Will,Anne Will,MISC,,,de,2
MGs,MGs,MISC,,,de,2
Krim-Angriff,Krim-Angriff,MISC,,,de,2
AfD-Bundestagsabgeordneten,AfD-Bundestagsabgeordneten,MISC,,,de,2
Das macht mir,Das macht mir,MISC,,,de,2
Junge Frau,Junge Frau,MISC,,,de,2
tschetschenischer,tschetschenischer,MISC,,,de,2
Hartz-IV-Modell,Hartz-IV-Modell,MISC,,,de,2
Basketballerin gegen Waffenhändler,Basketballerin gegen Waffenhändler,MISC,,,de,2
Die Sorgen und Nöte,Die Sorgen und Nöte,MISC,,,de,2
Schädel-Schänder,Schädel-Schänder,MISC,,,de,2
Sicherheitstipps für zu Hause,Sicherheitstipps für zu Hause,MISC,,,de,2
Selenski-Videoansprache Schweizer,Selenski-Videoansprache Schweizer,MISC,,,de,2
dortigen Krieg,dortigen Krieg,MISC,,,de,2
Luxus-Villen,Luxus-Villen,MISC,,,de,2
Tag des Jahres,Tag des Jahres,MISC,,,de,2
Soldaten-Müttern,Soldaten-Müttern,MISC,,,de,2
Steam Deck,Steam Deck,MISC,,,de,2
Anschlag auf Ostsee-Pipeline,Anschlag auf Ostsee-Pipeline,MISC,,,de,2
....,....,MISC,,,de,2
WM-Finale,WM-Finale,MISC,,,de,2
Kreml-Lobbyist,Kreml-Lobbyist,MISC,,,de,2
Putin-Besuch,Putin-Besuch,MISC,0.0,0.0,de,2
Schlachtfeld,Schlachtfeld,MISC,0.0,0.0,de,2
Dass die Winter wegen des Klimawandels,Dass die Winter wegen des Klimawandels,MISC,,,de,2
Dammbruch-Opfer,Dammbruch-Opfer,MISC,,,de,2
Energie-Mehrkosten,Energie-Mehrkosten,MISC,,,de,2
Netflix-Dokumentation,Netflix-Dokumentation,MISC,,,de,2
evangelische,evangelische,MISC,,,de,2
OnePlus,OnePlus,MISC,,,de,2
Munich Kyiv Cabaret,Munich Kyiv Cabaret,MISC,,,de,2
Nachrichten aus dem jungen München,Nachrichten aus dem jungen München,MISC,,,de,2
Südafrika,Südafrika,MISC,0.0,0.0,de,2
Genug vom kalten Wetter,Genug vom kalten Wetter,MISC,,,de,2
Wandern im Winter,Wandern im Winter,MISC,,,de,2
ESC,ESC,MISC,,,de,2
Biathlon-Weltcup,Biathlon-Weltcup,MISC,,,de,2
italienisches,italienisches,MISC,,,de,2
Orkan Franziska,Orkan Franziska,MISC,,,de,2
Moskauer Verteidigungsministerium,Moskauer Verteidigungsministerium,MISC,,,de,2
Weltnaturkonferenz COP 15,Weltnaturkonferenz COP 15,MISC,,,de,2
Tears of the Kingdom,Tears of the Kingdom,MISC,,,de,2
Ein Toter bei Raketenangriff,Ein Toter bei Raketenangriff,MISC,,,de,2
Squid Game,Squid Game,MISC,,,de,2
Raketentrümmer,Raketentrümmer,MISC,,,de,2
schweizerische,schweizerische,MISC,,,de,2
EU-Klimapolitik,EU-Klimapolitik,MISC,,,de,2
US-amerikanischer,US-amerikanischer,MISC,,,de,2
Kasachen,Kasachen,MISC,,,de,2
Online-Workshops,Online-Workshops,MISC,,,de,2
Die Geißel,Die Geißel,MISC,,,de,2
Corona-Pause,Corona-Pause,MISC,,,de,2
Ampel-Koalition vom russischen Angriff auf die Ukraine,Ampel-Koalition vom russischen Angriff auf die Ukraine,MISC,,,de,2
1-Euro-Regel,1-Euro-Regel,MISC,,,de,2
russischen Angriffs,russischen Angriffs,MISC,,,de,2
Gas-Entzug,Gas-Entzug,MISC,,,de,2
Das Wichtigste,Das Wichtigste,MISC,,,de,2
Russlands Ukrainekrieg,Russlands Ukrainekrieg,MISC,,,de,2
Saporischschja-Front,Saporischschja-Front,MISC,,,de,2
Außen-Ausschusses,Außen-Ausschusses,MISC,,,de,2
UN-Generalsekretär Guterres,UN-Generalsekretär Guterres,MISC,,,de,2
Demonstrierenden,Demonstrierenden,MISC,,,de,2
Abkommen zum Export,Abkommen zum Export,MISC,,,de,2
Phase-3-Studie,Phase-3-Studie,MISC,,,de,2
Bundeskongress der Jusos,Bundeskongress der Jusos,MISC,,,de,2
ONC-392,ONC-392,MISC,,,de,2
WM-Gastgeber Katar,WM-Gastgeber Katar,MISC,,,de,2
Deutsche Ermittler,Deutsche Ermittler,MISC,,,de,2
Ve,Ve,MISC,0.0,0.0,de,2
Viz,Viz,MISC,,,de,2
Krieg in Ukraine +++ China,Krieg in Ukraine +++ China,MISC,,,de,2
Vi,Vi,MISC,,,de,2
Tragischer Angriff,Tragischer Angriff,MISC,,,de,2
Attentat auf Selenskyj,Attentat auf Selenskyj,MISC,,,de,2
Untersch,Untersch,MISC,,,de,2
Goldrausch,Goldrausch,MISC,,,de,2
Doktor Evil,Doktor Evil,MISC,,,de,2
Bundeswehr-Milliarden,Bundeswehr-Milliarden,MISC,,,de,2
Heizungs-Versprechen,Heizungs-Versprechen,MISC,,,de,2
Leopard“-Panzer,Leopard“-Panzer,MISC,,,de,2
Botschaftern,Botschaftern,MISC,,,de,2
Trumps,Trumps,MISC,,,de,2
LaPosch,LaPosch,MISC,,,de,2
Gardasee-Gemeinden,Gardasee-Gemeinden,MISC,,,de,2
LNG-Terminal vor Deutschlands Künste,LNG-Terminal vor Deutschlands Künste,MISC,,,de,2
Protokolls des katarischen Innenministeriums,Protokolls des katarischen Innenministeriums,MISC,,,de,2
Nordseeöl,Nordseeöl,MISC,,,de,2
LNG-Ter,LNG-Ter,MISC,,,de,2
Horror-WMs,Horror-WMs,MISC,,,de,2
Fall Nord Stream,Fall Nord Stream,MISC,,,de,2
Kreml-Überläufer,Kreml-Überläufer,MISC,,,de,2
Zehntausende Euro,Zehntausende Euro,MISC,,,de,2
Fachkräftezuwanderungsgesetz,Fachkräftezuwanderungsgesetz,MISC,,,de,2
Sommer-Edition des Events,Sommer-Edition des Events,MISC,,,de,2
Postbehörde,Postbehörde,MISC,,,de,2
Angriffe auf die Ukraine,Angriffe auf die Ukraine,MISC,,,de,2
E-Bike,E-Bike,MISC,,,de,2
Kostenforderungen,Kostenforderungen,MISC,,,de,2
Opera,Opera,MISC,,,de,2
Fracking-Einstieg,Fracking-Einstieg,MISC,,,de,2
SIG,SIG,MISC,,,de,2
Ukraine-Gipfel,Ukraine-Gipfel,MISC,,,de,2
ESC-Finale,ESC-Finale,MISC,,,de,2
OWD,OWD,MISC,,,de,2
S…,S…,MISC,,,de,2
Der Knall,Der Knall,MISC,,,de,2
Kanzlergespräch,Kanzlergespräch,MISC,0.0,0.0,de,2
SchÃ¤tze,SchÃ¤tze,MISC,,,de,2
deutsche Wirtschaftsminister,deutsche Wirtschaftsminister,MISC,,,de,2
Ifo-Index,Ifo-Index,MISC,,,de,2
Containerschiff in HamburgDas,Containerschiff in HamburgDas,MISC,,,de,2
Ã–konomen,Ã–konomen,MISC,,,de,2
ZÃ¤hler,ZÃ¤hler,MISC,,,de,2
Ifo-GeschÃ¤ftsklimaindex,Ifo-GeschÃ¤ftsklimaindex,MISC,,,de,2
russische Invasion der Ukraine,russische Invasion der Ukraine,MISC,,,de,2
NRW-Industrie,NRW-Industrie,MISC,,,de,2
Die Stimmung,Die Stimmung,MISC,,,de,2
V8,V8,MISC,,,de,2
Cooler Master,Cooler Master,MISC,,,de,2
Hyper Z600,Hyper Z600,MISC,,,de,2
Walk,Walk,MISC,,,de,2
Herbstferienreisenden,Herbstferienreisenden,MISC,,,de,2
oberbayerischen,oberbayerischen,MISC,,,de,2
internationalen Konferenz zum Wiederaufbau der,internationalen Konferenz zum Wiederaufbau der,MISC,,,de,2
