index,url,valid,domain,title,description,image,published,archive,content,quote,language,keyword
https://www.spiegel.de/wirtschaft/soziales/mindestlohn-das-grosse-experiment-mit-den-12-euro-a-d8773673-dbfc-4cea-bb42-305bc5ea9501,https://www.spiegel.de/wirtschaft/soziales/mindestlohn-das-grosse-experiment-mit-den-12-euro-a-d8773673-dbfc-4cea-bb42-305bc5ea9501,0,www.spiegel.de,Mindestlohn: Das große Experiment mit den 12 Euro,Der Mindestlohn steigt zum 1. Oktober auf zwölf Euro pro Stunde – 25 Prozent mehr als noch vor einem Jahr. Gleichzeitig bringen horrende Energiepreise viele Arbeitgeber ohnehin in Bedrängnis. Kann das gut gehen?,https://cdn.prod.www.spiegel.de/images/5a9e2e83-8944-4a92-99ce-51a336274c0f_w1280_r1.77_fpx50_fpy55.01.jpg,2022-10-01T05:05:22Z,https://web.archive.org/web/20221001050643/https://www.spiegel.de/wirtschaft/soziales/mindestlohn-das-grosse-experiment-mit-den-12-euro-a-d8773673-dbfc-4cea-bb42-305bc5ea9501,"Mehr Perspektiven, mehr verstehen.
Freier Zugang zu allen Artikeln, Videos, Audioinhalten und Podcasts
<ul><li>
Alle Artikel auf SPIEGEL.de frei zugänglich
</li><li>
DER SPIEGEL als E-Paper und … [+743 chars]",,de,'Energie'
https://www.stern.de/wirtschaft/news/gas-sparen--aeltere-braunkohlekraftwerke-duerfen-wieder-strom-erzeugen-32776316.html,https://www.stern.de/wirtschaft/news/gas-sparen--aeltere-braunkohlekraftwerke-duerfen-wieder-strom-erzeugen-32776316.html,0,www.stern.de,Gas sparen: Ältere Braunkohlekraftwerke dürfen wieder Strom erzeugen,"Fünf Braunkohle-Kraftwerksblöcke sind in den vergangenen Monaten aus der Sicherheitsbereitschaft geholt worden. Ab Samstag können die Betreiber die Anlagen wieder an den Markt bringen. Wann genau sie es tun, ist noch nicht bekannt.",https://image.stern.de/32776318/t/Qd/v1/w1440/r1.7778/-/01--urnnewsmldpacom2009010122100199966468v3w800h600l640t457r1920b1375jpeg---3964d54efd0a6b88.jpg,2022-10-01T06:00:56Z,https://web.archive.org/web/20221001060758/https://www.stern.de/wirtschaft/news/gas-sparen--aeltere-braunkohlekraftwerke-duerfen-wieder-strom-erzeugen-32776316.html,Fünf Braunkohle-Kraftwerksblöcke sind in den vergangenen Monaten aus der Sicherheitsbereitschaft geholt worden. Ab Samstag können die Betreiber die Anlagen wieder an den Markt bringen. Wann genau sie… [+2470 chars],,de,'sparen'
https://www.zeit.de/wirtschaft/2022-10/energiepreise-nebenkosten-energie-sparmassnehmen-umfragen,https://www.zeit.de/wirtschaft/2022-10/energiepreise-nebenkosten-energie-sparmassnehmen-umfragen,0,www.zeit.de,Energiepreise: Deutsche befürchten sehr hohe Nebenkostenabrechnungen,"Viele Menschen wissen noch nicht, wie stark ihre Heizkosten steigen werden – das besorgt vor allem Mieter, so eine Umfage. Auch beim Energiesparen herrscht Unsicherheit.",,2022-10-01T06:34:36Z,https://web.archive.org/web/20221001070704/https://www.zeit.de/wirtschaft/2022-10/energiepreise-nebenkosten-energie-sparmassnehmen-umfragen,"When browsing with ads:
We collect personal data and also transmit it to third-party providers
 that help us improve and finance our digital content. Some of the information stored on your device, … [+732 chars]",,de,'Energie'
https://www.tagesschau.de/inland/lindner-gas-gaspreisdeckel-eu-energiekrise-101.html,https://www.tagesschau.de/inland/lindner-gas-gaspreisdeckel-eu-energiekrise-101.html,0,www.tagesschau.de,Energiekrise: Lindner will Importpreis für Gas deckeln,"Bundesfinanzminister Lindner hat einen Preisdeckel für Importgas gefordert, um ""die absurden Preisspitzen abzuschneiden"". Lindner betonte, dass der Staat die Preissteigerungen aber nicht komplett kompensieren könne.",https://www.tagesschau.de/multimedia/bilder/lindner-451~_v-original.jpg,2022-10-01T07:17:35Z,https://web.archive.org/web/20221001071852/http://www.tagesschau.de/inland/lindner-gas-gaspreisdeckel-eu-energiekrise-101.html,"Bundesfinanzminister Lindner hat einen Preisdeckel für Importgas gefordert, um ""die absurden Preisspitzen abzuschneiden"". Lindner betonte, dass der Staat die Preissteigerungen aber nicht komplett kom… [+2328 chars]",,de,'Import'
https://www.n-tv.de/wirtschaft/Altere-Braunkohlekraftwerke-laufen-laenger-article23624047.html,https://www.n-tv.de/wirtschaft/Altere-Braunkohlekraftwerke-laufen-laenger-article23624047.html,0,www.n-tv.de,Vorbereitungen für Weiterbetrieb: Ältere Braunkohlekraftwerke laufen länger - n-tv.de,"In der Energiekrise bekommen einige Braunkohlekraftwerke eine Verlängerung. Die Tinte auf der Verordnung dafür ist noch nicht trocken, eilig machen sich die Betreiber daran, den Weiterbetrieb zu organisieren. Neben Reparaturen bedeutet dies auch für einige Mitarbeiter einen späteren Vorruhestand.",https://bilder2.n-tv.de/img/incoming/crop23624049/2321325849-cImg_16_9-w1200/3701d207959f40a0a83d2a71c9ebc9d7.jpg,2022-10-01T09:10:16+02:00,https://web.archive.org/web/20221001071403/https://www.n-tv.de/wirtschaft/Altere-Braunkohlekraftwerke-laufen-laenger-article23624047.html,,,de,'Energie'
https://www.nzz.ch/wirtschaft/rohstoffe-als-waffen-die-neusten-entwicklungen-ld.1681268,https://www.nzz.ch/wirtschaft/rohstoffe-als-waffen-die-neusten-entwicklungen-ld.1681268,0,www.nzz.ch,DIE NEUSTEN ENTWICKLUNGEN - Rohstoffe als Waffen: Gas-Pipeline zwischen Bulgarien und Griechenland in Betrieb,Die EU hat ein Embargo für russische Kohle und ein Teilembargo für russisches Erdöl beschlossen. Russland wiederum hat Gaslieferungen gestoppt oder stark eingeschränkt. Ist Europas Energieversorgung gefährdet?,"https://img.nzz.ch/2022/04/27/5ab139de-9eca-482e-9105-8db9f460c0ec.jpeg?width=1200&height=675&fit=bound&quality=75&auto=webp&crop=4000,2250,x0,y210&wmark=nzz",2022-10-01T11:04:24Z,,"Die neusten Entwicklungen:
<ul><li>Eine für die Unabhängigkeit der EU von Russlands Erdgas wichtige Pipeline zwischen Bulgarien und Griechenland hat den Betrieb aufgenommen. Die Gas-Pipeline wurde i… [+21796 chars]",,de,'Energie'
https://orf.at/stories/3287713/,https://orf.at/stories/3287713/,0,orf.at,Gastransit durch Österreich nach Italien ausgesetzt,,https://orf.at/mojo/1_4_1/storyserver//news/common/images/og-fallback-news.png,2022-10-01T14:23:41Z,https://web.archive.org/web/20221001145534/https://orf.at/stories/3287713/,"Der russische Gaskonzern Gasprom hat heute mitgeteilt, dass der Gastransit durch Österreich nach Italien ausgesetzt worden ist. Grund dafür ist laut Gasprom, dass sich der österreichische Gasnetzbetr… [+809 chars]",,de,'Gas'
https://www.zeit.de/news/2022-10/01/junge-niederlaender-leiden-in-krise,https://www.zeit.de/news/2022-10/01/junge-niederlaender-leiden-in-krise,0,www.zeit.de,Energiepreise: Junge Niederländer leiden in Krise,,,2022-10-01T14:56:44Z,https://web.archive.org/web/20221001152147/https://www.zeit.de/news/2022-10/01/junge-niederlaender-leiden-in-krise,"When browsing with ads:
We collect personal data and also transmit it to third-party providers
 that help us improve and finance our digital content. Some of the information stored on your device, … [+732 chars]",,de,'Energie'
https://www.zeit.de/news/2022-10/01/cdu-wirtschaftsrat-ampel-braucht-bei-uniper-exit-plan,https://www.zeit.de/news/2022-10/01/cdu-wirtschaftsrat-ampel-braucht-bei-uniper-exit-plan,0,www.zeit.de,Energiepolitik: CDU-Wirtschaftsrat: Ampel braucht bei Uniper Exit-Plan,,,2022-10-01T16:06:04Z,https://web.archive.org/web/20221001163842/https://www.zeit.de/news/2022-10/01/cdu-wirtschaftsrat-ampel-braucht-bei-uniper-exit-plan,"When browsing with ads:
We collect personal data and also transmit it to third-party providers
 that help us improve and finance our digital content. Some of the information stored on your device, … [+732 chars]",,de,'Energie'
https://www.tagesschau.de/ausland/europa/italien-rede-meloni-101.html,https://www.tagesschau.de/ausland/europa/italien-rede-meloni-101.html,0,www.tagesschau.de,"Italiens Wahlsiegerin Meloni betont ""nationale Interessen""","Italiens wohl künftige Ministerpräsidentin Meloni hat einen Art ""Italy First""-Kurs angekündigt. Es gehe darum,  nationale Interessen zu verteidigen. Gazprom kündigte überraschend an, kein Gas mehr nach Italien zu liefern.",https://www.tagesschau.de/multimedia/bilder/meloni-113~_v-original.jpg,2022-10-01T18:38:48Z,https://web.archive.org/web/20221001183954/http://www.tagesschau.de/ausland/europa/italien-rede-meloni-101.html,"Italiens wohl künftige Ministerpräsidentin Meloni hat einen Art ""Italy First""-Kurs angekündigt. Es gehe darum, nationale Interessen zu verteidigen. Gazprom kündigte überraschend an, kein Gas mehr nac… [+3474 chars]",,de,'Gas'
